code,name,description,material,size,fragm,cultlayer,execorg,survyear,image_file,match_rule,has_image,group_key,material_raw,type,type_is_missing,part,part_is_missing,integrity,integrity_is_missing,material_is_missing,label_is_uncertain
Нейш3А-2018-1980,Тарелка,Тарелочки глубокой фаянсовой с синим геометрическим и растительным орнаментами внутри  профиль,фаянс,"Д=12,5 д=9,4 h=3,6 см",Фрагмент,Темно-коричневая супесь,,,data/raw/images/Нейш3А-2018-1980_orig.jpg,startswith,1,Нейш3А-2018-1980,Фаянс,тарелка,0,профиль,0,фрагмент,0,0,0
Нейш3А-2018-2142,Блюдце,Блюдца фарфорового с розовой поливой по венчику и с золотистой отводкой края внутри профиль,фарфор,Д=8+ см,Фрагмент,Современный строительный мусор,,,data/raw/images/Нейш3А-2018-2142_orig.jpg,startswith,1,Нейш3А-2018-2142,Фарфор,блюдце,0,венчик,0,фрагмент,0,0,0
Нейш3А-2018-2145,Тарелка,Тарелки фаянсовой с черным линейны орнаментом внутри венчика фр-т,фаянс,"Д=6,5+ см",Фрагмент,Современный строительный мусор,,,data/raw/images/Нейш3А-2018-2145_orig.jpg,startswith,1,Нейш3А-2018-2145,Фаянс,тарелка,0,венчик,0,фрагмент,0,0,0
Нейш3А-2018-2554,Крышка,"Крышечка фарфоровая круглая с пятнистым орнаментом (светло-коричневый, синий) снаружи",фарфор,"Д=5 h=2,7 см",Целый,Строительный мусор,,,data/raw/images/Нейш3А-2018-2554_orig.jpg,startswith,1,Нейш3А-2018-2554,Фарфор,крышка,0,часть не указана,1,целый,0,0,0
Нейш3А-2018-2807,Крышка,Крышки белоглиняной с желтой поливой внутри и следами нагара снаружи венчика фр-т,керамика,Д=12+ см,Фрагмент,Темно-коричневая супесь,,,data/raw/images/Нейш3А-2018-2807_orig.jpg,startswith,1,Нейш3А-2018-2807,Керамика,крышка,0,венчик,0,фрагмент,0,0,0
Нейш3А-2018-2841,Блюдце,Блюдечка фарфорового с голубой поливой и золотистой отводкой края внутри профиль,фарфор,Д=3+ см,Фрагмент,Современный строительный мусор,,,data/raw/images/Нейш3А-2018-2841_orig.jpg,startswith,1,Нейш3А-2018-2841,Фарфор,блюдце,0,профиль,0,фрагмент,0,0,0
Нейш3А-2018-2926,Блюдце,"Блюдца фарфорового с бордовой отводкой края и цветочным орнаментом (розовый, желтый, зеленый, серый) внутри профиль",фарфор,"Д=4,5+ см",Фрагмент,Строительный мусор,,,data/raw/images/Нейш3А-2018-2926_orig.jpg,startswith,1,Нейш3А-2018-2926,Фарфор,блюдце,0,профиль,0,фрагмент,0,0,0
Нейш3А-2018-2953,Блюдце,Блюдечка фаянсового миниатюрного венчика фр-т,фаянс,"Д=8,5+ см",Фрагмент,Строительный мусор,,,data/raw/images/Нейш3А-2018-2953_orig.jpg,startswith,1,Нейш3А-2018-2953,Фаянс,блюдце,0,венчик,0,фрагмент,0,0,0
Нейш3А-2018-3060,Блюдце,Блюдца фарфорового с зеленым растительным орнаментом внутри профиль,фарфор,Д=6+ см,Фрагмент,Современный строительный мусор,,,data/raw/images/Нейш3А-2018-3060_orig.jpg,startswith,1,Нейш3А-2018-3060,Фарфор,блюдце,0,профиль,0,фрагмент,0,0,0
Нейш3А-2018-4068,Крышка,Крышка фарфоровая полусферической формы с подцилиндрической ручкой в центре,фарфор,"7,5х3,5 см",Фрагмент,Современный строительный мусор,,,data/raw/images/Нейш3А-2018-4068_orig.jpg,startswith,1,Нейш3А-2018-4068,Фарфор,крышка,0,ручка,0,фрагмент,0,0,0
Нейш3А-2018-4094,Крышка,Крышки прозрачного бесцветного стекла полусферической формы с усеченной вершиной и с рельефным орнаментом снаружи профиль,стекло,"Д=12,5+ см",Фрагмент,Современный строительный мусор,,,data/raw/images/Нейш3А-2018-4094_orig.jpg,startswith,1,Нейш3А-2018-4094,Стекло,крышка,0,профиль,0,фрагмент,0,0,0
Нейш3А-2018-5002,Тарелка,"Тарелки фарфоровой с изображением цветка (розовый, зеленый) на венчике внутри клейменой профиль",фарфор,"Д=23,5 д=11,5 h=5 см",Фрагмент,Современный строительный мусор,,,data/raw/images/Нейш3А-2018-5002_orig.jpg,startswith,1,Нейш3А-2018-5002,Фарфор,тарелка,0,венчик,0,фрагмент,0,0,0
Нейш3А-2018-5182,Блюдце,"Блюдца фарфорового с коричневой отводкой края и центра и цветочным орнаментом (розовый, красный, зеленый) внутри клейменого профиль",фарфор,"Д=11+ д=6,5+ h=3,5 см",Фрагмент,Строительный мусор с включением желтой супеси,,,data/raw/images/Нейш3А-2018-5182_orig.jpg,startswith,1,Нейш3А-2018-5182,Фарфор,блюдце,0,профиль,0,фрагмент,0,0,0
Нейш3А-2018-5597,Блюдце,"Блюдца фаянсового с голубой поливой снаружи и с рельефным растительным орнаментом (голубой, зеленый, бордовый) внутри профиль",фаянс,"Д=9+ д=5,7 h=3,7 см",Фрагмент,Строительный мусор с включением битого кирпича,,,data/raw/images/Нейш3А-2018-5597_orig.jpg,startswith,1,Нейш3А-2018-5597,Фаянс,блюдце,0,профиль,0,фрагмент,0,0,0
Нейш3А-2018-5970,Крышка,Крышечка?фарфоровая плоская с зеленой поливой и золотистой отводкой края снаружи и фр-том прилепа ручки в центре,фарфор,"Д=3,4 см",Фрагмент,Современный строительный мусор,,,data/raw/images/Нейш3А-2018-5970_orig.jpg,startswith,1,Нейш3А-2018-5970,Фарфор,крышка,0,ручка,0,фрагмент,0,0,1
Нейш3А-2018-7127,Тарелка,"Тарелки светлоглиняной толстостенной с темно-зеленой поливой и рельефным растительным орнаментом снаружи (коричневый, черный) и темно-зеленой и коричневой поливой внутри венчика фр-т",керамика,Д=21+ см,Фрагмент,Современный строительный мусор,,,data/raw/images/Нейш3А-2018-7127_orig.jpg,startswith,1,Нейш3А-2018-7127,Керамика,тарелка,0,венчик,0,фрагмент,0,0,0
Т-12-Р3-1065,Блюдце,Блюдца фаянсового с зеленой монохромной росписью с клеймом снаружи профиля фр-т,фаянс,D9 см,Фрагмент,5 (слой разрушения построек),,,data/raw/images/Т-12-Р3-1065_orig.jpg,startswith,1,Т-12-Р3-1065,Фаянс,блюдце,0,профиль,0,фрагмент,0,0,0
Т-12-Р4-1075,Крышка,Крышка белоглиняная округлой формы,керамика,"D 3,8 см",Целый,6 (слой периода сущестования построек 1-4),,,data/raw/images/Т-12-Р4-1075_orig.jpg,startswith,1,Т-12-Р4-1075,Керамика,крышка,0,часть не указана,1,целый,0,0,0
Т-12-Р4-1086,Тарелка,Тарелки фаянсовой донца с клеймом фр-т,фаянс,,Фрагмент,5 (слой разрушения построек 1-4),,,data/raw/images/Т-12-Р4-1086_orig.jpg,startswith,1,Т-12-Р4-1086,Фаянс,тарелка,0,донце,0,фрагмент,0,0,0
Т-12-Р4-1205,Блюдце,Блюдца фарфорового с цветочным орнаментом внутри профиль,фарфор,D 14 см,Фрагмент,5 (слой разрушения построек 1-4),,,data/raw/images/Т-12-Р4-1205_orig.jpg,startswith,1,Т-12-Р4-1205,Фарфор,блюдце,0,профиль,0,фрагмент,0,0,0
Т-12-Р4-1218,Блюдце,Блюдца фарфорового с цветочным орнаментом внутри донца с клеймом фр-т,фарфор,,Фрагмент,5 (слой разрушения построек 1-4),,,data/raw/images/Т-12-Р4-1218_orig.jpg,startswith,1,Т-12-Р4-1218,Фарфор,блюдце,0,донце,0,фрагмент,0,0,0
ВО-1л58-2017-0056,Тарелка,Тарелки фаянсовой с белой поливой снаружи и внутри венчика фр-т,фаянс,Д=22 см,Фрагмент,Техноген - мусор под асфальтом,ИИМК РАН,2017.0,data/raw/images/ВО-1л58-2017-0056_orig.jpg,startswith,1,ВО-1л58-2017-0056,Фаянс,тарелка,0,венчик,0,фрагмент,0,0,0
ВО-1л58-2017-0058,Крышка,"Сосуда фаянсового с бежевой поливой снаружи и внутри ручка от крышки (либо часть рельефного декора ?) круглая, орнаментированная рельефными лепестками",фаянс,Д=5 см,Фрагмент,Техноген - мусор под асфальтом,ИИМК РАН,2017.0,data/raw/images/ВО-1л58-2017-0058_orig.jpg,startswith,1,ВО-1л58-2017-0058,Фаянс,крышка,0,ручка,0,фрагмент,0,0,1
