code,name,description,material,size,fragm,cultlayer,execorg,survyear,image_file,match_rule,has_image,group_key,material_raw,type,type_is_missing,part,part_is_missing,integrity,integrity_is_missing,material_is_missing,label_is_uncertain,split
Т-12-Р2-2714,Миска,Миски фарфоровой декоративной фр-т,фарфор,D 16 см,Фрагмент,Слой 2 (строительный мусор XX в.)/ гориз.1,,,data/raw/images/Т-12-Р2-2714_orig.jpg,startswith,1,Т-12-Р2-2714,Фарфор,миска,0,часть не указана,1,фрагмент,0,0,0,train
Т-12-Р2-2779,Блюдце,Блюдца фарфорового с клеймом профиль,фарфор,,Фрагмент,Слой 2 (строительный мусор XX в.)/ гориз.1,,,data/raw/images/Т-12-Р2-2779_orig.jpg,startswith,1,Т-12-Р2-2779,Фарфор,блюдце,0,профиль,0,фрагмент,0,0,0,test
Т-12-Р2-2780,Блюдце,Блюдца фарфорового с клеймом профиль,фарфор,,Фрагмент,Слой 2 (строительный мусор XX в.)/ гориз.1,,,data/raw/images/Т-12-Р2-2780_orig.jpg,startswith,1,Т-12-Р2-2780,Фарфор,блюдце,0,профиль,0,фрагмент,0,0,0,train
Т-12-Р2-2897,Миска,Миски красноглиняной с зеленой поливой внутри профиль,керамика,,Фрагмент,Слой 6 (слой периода существования построек 1-4)/ гориз.2,,,data/raw/images/Т-12-Р2-2897_orig.jpg,startswith,1,Т-12-Р2-2897,Керамика,миска,0,профиль,0,фрагмент,0,0,0,train
Т-12-Р2-2921,Миска,Миски красноглиняной со светло-коричневой поливой внутри и темно-коричневой поливой снаружи придонная часть,керамика,"D донца — 9,5 см",Фрагмент,Слой 6 (слой периода существования построек 1-4)/ гориз.1,,,data/raw/images/Т-12-Р2-2921_orig.jpg,startswith,1,Т-12-Р2-2921,Керамика,миска,0,часть не указана,1,фрагмент,0,0,0,train
Т-12-Р2-2924,Миска,Миски красноглиняной с коричнево-зеленой поливой внутри профиль,керамика,D венчика — 28; D донца — 13 см,Фрагмент,Слой 6 (слой периода существования построек 1-4)/ гориз.1,,,data/raw/images/Т-12-Р2-2924_orig.jpg,startswith,1,Т-12-Р2-2924,Керамика,миска,0,профиль,0,фрагмент,0,0,0,train
Т-12-Р2-2946,Крышка,Сосуда фаянсового крышки орнаментированной фр-т,фаянс,D 7 см,Фрагмент,Слой 6 (слой периода существования построек 1-4)/ гориз.2,,,data/raw/images/Т-12-Р2-2946_orig.jpg,startswith,1,Т-12-Р2-2946,Фаянс,крышка,0,часть не указана,1,фрагмент,0,0,0,test
Т-12-Р2-3013,Крышка,Предмета деревянного (крышка от бочки?) фр-т,прочее,D 39 см,Фрагмент,Слой 3 (строительный мусор XIX в.)/ гориз.2,,,data/raw/images/Т-12-Р2-3013_orig.jpg,startswith,1,Т-12-Р2-3013,Дерево,крышка,0,часть не указана,1,фрагмент,0,1,1,train
Т-12-Р2-3015,Крышка,Предмета деревянного со сквозным отверстием (крышка от бочки?) фр-т,прочее,54х17 см,Фрагмент,Слой 3 (строительный мусор XIX в.)/ гориз.2,,,data/raw/images/Т-12-Р2-3015_orig.jpg,startswith,1,Т-12-Р2-3015,Дерево,крышка,0,часть не указана,1,фрагмент,0,1,1,train
Т-12-Р2-3017,Крышка,Предмета деревянного (крышка от бочки?) фр-т,прочее,38х14 см,Фрагмент,Слой 3 (строительный мусор XIX в.)/ гориз.2,,,data/raw/images/Т-12-Р2-3017_orig.jpg,startswith,1,Т-12-Р2-3017,Дерево,крышка,0,часть не указана,1,фрагмент,0,1,1,train
Т-12-Р2-3018,Крышка,Предмета деревянного со сквозным отверстием (крышка от бочки?) фр-т,прочее,58х21 см,Фрагмент,Слой 3 (строительный мусор XIX в.)/ гориз.2,,,data/raw/images/Т-12-Р2-3018_orig.jpg,startswith,1,Т-12-Р2-3018,Дерево,крышка,0,часть не указана,1,фрагмент,0,1,1,train
Т-12-Р2-3023,Крышка,Предмета деревянного (крышка от бочки?) фр-т,прочее,43х18 см,Фрагмент,Слой 3 (строительный мусор XIX в.)/ гориз.2,,,data/raw/images/Т-12-Р2-3023_orig.jpg,startswith,1,Т-12-Р2-3023,Дерево,крышка,0,часть не указана,1,фрагмент,0,1,1,train
Т-12-Р3-1007,Блюдце,Блюдца фарфорового с клеймом снаружи с отколотым венчиком фр-т,фарфор,"D14,3 см",Фрагмент,5 (слой разрушения построек),,,data/raw/images/Т-12-Р3-1007_orig.jpg,startswith,1,Т-12-Р3-1007,Фарфор,блюдце,0,венчик,0,фрагмент,0,0,0,test
Т-12-Р3-1008,Блюдце,Блюдце фарфоровое с клеймом снаружи,фарфор,D14 см,Целый,5 (слой разрушения построек),,,data/raw/images/Т-12-Р3-1008_orig.jpg,startswith,1,Т-12-Р3-1008,Фарфор,блюдце,0,часть не указана,1,целый,0,0,0,train
Т-12-Р3-1009,Миска,Миски красноглиняной с зеленой поливой внутри и снаружи профиля фр-т,керамика,,Фрагмент,5 (слой разрушения построек),,,data/raw/images/Т-12-Р3-1009_orig.jpg,startswith,1,Т-12-Р3-1009,Керамика,миска,0,профиль,0,фрагмент,0,0,0,train
Т-12-Р3-1031,Тарелка,Тарелки фаянсовой с синей монохромной росписью внутри с клеймом снаружи придонной части фр-т,фаянс,"D10,7 см",Фрагмент,5 (слой разрушения построек),,,data/raw/images/Т-12-Р3-1031_orig.jpg,startswith,1,Т-12-Р3-1031,Фаянс,тарелка,0,часть не указана,1,фрагмент,0,0,0,val
Т-12-Р3-1065,Блюдце,Блюдца фаянсового с зеленой монохромной росписью с клеймом снаружи профиля фр-т,фаянс,D9 см,Фрагмент,5 (слой разрушения построек),,,data/raw/images/Т-12-Р3-1065_orig.jpg,startswith,1,Т-12-Р3-1065,Фаянс,блюдце,0,профиль,0,фрагмент,0,0,0,train
Т-12-Р3-1093,Тарелка,Тарелки фаянсовой с клеймом снаружи донца фр-т,фаянс,"D9,2 см",Фрагмент,5 (слой разрушения построек),,,data/raw/images/Т-12-Р3-1093_orig.jpg,startswith,1,Т-12-Р3-1093,Фаянс,тарелка,0,донце,0,фрагмент,0,0,0,train
Т-12-Р3-1124,Блюдце,Блюдца фарфорового с клеймом снаружи профиля фр-т,фарфор,"D14,8 см",Фрагмент,5 (слой разрушения построек),,,data/raw/images/Т-12-Р3-1124_orig.jpg,startswith,1,Т-12-Р3-1124,Фарфор,блюдце,0,профиль,0,фрагмент,0,0,0,train
Т-12-Р3-1540,Тарелка,Тарелки красноглиняной с зелеными разводами по бесцветной поливе внутри и белой снаружи профиля фр-т,керамика,D16 см,Фрагмент,6 (слой периода существования построек),,,data/raw/images/Т-12-Р3-1540_orig.jpg,startswith,1,Т-12-Р3-1540,Керамика,тарелка,0,профиль,0,фрагмент,0,0,0,train
Т-12-Р3-1541,Миска,Миски красноглиняной с коричневой поливой внутри профиля фр-т,керамика,"D15,5 см",Фрагмент,6 (слой периода существования построек),,,data/raw/images/Т-12-Р3-1541_orig.jpg,startswith,1,Т-12-Р3-1541,Керамика,миска,0,профиль,0,фрагмент,0,0,0,train
Т-12-Р3-1550,Тарелка,Тарелки красноглиняной с желтыми разводами по коричневой поливе внутри профиля фр-т,керамика,D15 см,Фрагмент,6 (слой периода существования построек),,,data/raw/images/Т-12-Р3-1550_orig.jpg,startswith,1,Т-12-Р3-1550,Керамика,тарелка,0,профиль,0,фрагмент,0,0,0,train
